,tweet_id_x,text_x,tw_date_x,author_id_x,year,source,AR,MB,date,idddd,tweet_id_y,text_y,author_id_y,tw_date_y,created_at,similarity
67,9.08769684161523e+17,RT @PortCanaveral: Over 750 tankers loaded and rolling with fuel across Florida from Seaport Canaveral in last 48 hours. https://t.co/7laA7‚Ä¶,2017-09-15 19:09:11+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2601,908773940079857664,RT @autodealerstx: Thank you @JohnCornyn for meeting with our dealers and supporting recovery from #HurricaneHarvey https://t.co/aLDz0iYJml,13218102,2017-09-15,2017-09-15,43.0
68,9.0877317531981e+17,RT @VolunteerFla: Thank you @SofiaVergara for supporting the Florida Disaster Fund! https://t.co/6Bk6LpiTUR,2017-09-15 19:23:03+00:00,Rick Scott,2017,selected_2017,3,2,2017-09-15,2604,908773940079857664,RT @autodealerstx: Thank you @JohnCornyn for meeting with our dealers and supporting recovery from #HurricaneHarvey https://t.co/aLDz0iYJml,13218102,2017-09-15,2017-09-15,51.0
69,9.0877330742358e+17,RT @FLHealthDuval: Be cautious of #FloodedRoads after #HurricaneIrma. Driving through high water could break down or sweep away your car. #‚Ä¶,2017-09-15 19:23:35+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-15,2605,908745336860094466,RT @SenateMajLdr: Today we're reminded of those who have been through unbelievable hardships &amp; those taken by our captive by our enemies #P…,2964174789,2017-09-15,2017-09-15,34.0
70,9.0877418818127e+17,"RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/15/2017
3 PM ET. PDF at: https://t.co/MdtDTxRJZf https://t.co/OqKZb96lXo",2017-09-15 19:27:05+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2611,908512294178521090,RT @GFTrib_KInbody: Verizon dropping rural Montana could affect emergency services https://t.co/X8zBwSLEn5 https://t.co/fqbPgw9oLo,11651202,2017-09-15,2017-09-15,39.0
71,9.0877492533019e+17,".@MyFWC has deployed over 500 law enforcement vessels, including trucks, coastal &amp; river patrol boats, ATVs &amp; shallow draft boats.",2017-09-15 19:30:01+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2615,908781718148132865,We need to get to the bottom of Russian effort to influence our election &amp; make sure it never happens again.,1099199839,2017-09-15,2017-09-15,35.0
72,9.08775826748997e+17,"Latest #Trumpcare bill (#GrahamCassidy) would eliminate essential health benefits, cut #Medicaid, &amp; cost RI $625M by 2026. #ProtectOurCare",2017-09-15 19:33:35+00:00,Jack Reed,2017,selected_2017,1,1,2017-09-15,2618,908701696804708352,"Trump Admin. is walking away from the issue of #climatechange. That means at the local level, we need to step up &amp; I'm proud RI is acting.",486694111,2017-09-15,2017-09-15,36.0
73,9.08781467899011e+17,50 FHP troopers are deployed to assist the Collier County Sherriff‚Äôs Office &amp; 20 troopers to assist St. Johns County law enforcement.,2017-09-15 19:56:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2641,908773887797813248,RT @GLFOP: We are proud to support @JohnCornyn's and @ChrisCoons National White Collar Crime Control Act! Law enforcement needs the tools t…,13218102,2017-09-15,2017-09-15,40.0
74,9.08786351897759e+17,"RT @lyft: To do our part in the aftermath of Hurricane Irma, we are offering Relief Rides to those in need. Learn more: https://t.co/zNF5SE‚Ä¶",2017-09-15 20:15:25+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2650,908787087830372353,"Today we pause to recognize the sacrifices of American prisoners of war, the heroes who are still missing &amp; those who never made it home. https://t.co/meD3R0cMhM",75364211,2017-09-15,2017-09-15,45.0
75,9.08787759816392e+17,Port of Key West remains closed to all boat traffic until the @USCG has determined that all areas surrounding the port are safe.,2017-09-15 20:21:01+00:00,Rick Scott,2017,selected_2017,1,3,2017-09-15,2652,908827016685699072,We need to ensure every American can be skilled &amp; trained for the #jobs of the future &amp; that means making sure they have #AffordableHousing,117501995,2017-09-15,2017-09-15,39.0
76,9.08791120041308e+17,Joined with Senator Cassidy - my co-chair of the Senate Subcommittee on Social Security - to demand answers from @SocialSecurity Admin. -SB https://t.co/clkeoU9rsr,2017-09-15 20:34:22+00:00,Sherrod Brown,2017,selected_2017,2,2,2017-09-15,2667,908756134038769676,I joined @marcorubio in urging the State Department to maintain additional security-assistance funding for Israel: https://t.co/H3N2KBJDkL,968650362,2017-09-15,2017-09-15,44.0
77,9.08795559955152e+17,".@MyFWC has 155 officers &amp; 34 vessels in Monroe County, including Special Operations Group officers, to continue operations in the Keys.",2017-09-15 20:52:00+00:00,Rick Scott,2017,selected_2017,1,2,2017-09-15,2686,908754918231724032,Watch live: briefing at the Monroe County Emergency Operations Center in Florida https://t.co/PoqMdxX2Ow,229966028,2017-09-15,2017-09-15,36.0
78,9.08795768923934e+17,.@AnthemInc's decision is great ‚Äì but insurers making huge profits off taxpayers shouldn‚Äôt need to be shamed into providing coverage.,2017-09-15 20:52:50+00:00,Elizabeth Warren,2017,selected_2017,1,1,2017-09-15,2687,908770898831904768,President Trump’s decision to end #DACA is a disgrace to our moral values and principles. It's not who we are or should be as a nation.,171968009,2017-09-15,2017-09-15,43.0
79,9.08796375508377e+17,RT @USNationalGuard: .@FLGuard members keep Hurricane Irma relief supplies flowing: https://t.co/WJiT571Qqr https://t.co/bUhgj5lIaz,2017-09-15 20:55:15+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2690,908774053124739072,Wonderful to see that Maria is back safely in the wake of Irma - and great to meet her and her brother Pablo in NH: https://t.co/SjnyHi6EY5 https://t.co/LJHam9h06z,946549322,2017-09-15,2017-09-15,41.0
80,9.08796859006808e+17,El Puerto de Key West permanece cerrado al tr√°fico de todo tipo de embarcaciones hasta que @USCG determine que el entorno es seguro.,2017-09-15 20:57:10+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2691,908757504703700992,My heart goes out to all those affected by today’s horrific attack in London.,76456274,2017-09-15,2017-09-15,35.0
81,9.08797815123476e+17,".@MyFWC tiene 155 oficiales y 34 lanchas operando en el condado de Monroe, incluyendo oficiales del Grupo de Operaciones Especiales.",2017-09-15 21:00:58+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2694,908797608587644928,"Today marks the beginning of Hispanic Heritage Month, a time to celebrate the diverse history and contributions of Hispanic Americans.",308794407,2017-09-15,2017-09-15,30.0
82,9.08798102483685e+17,"RT @FLSERT: Text ""FLResponds"" to 888-777 to receive updates from the State Emergency Response Team for #Irma storm updates #FLResponds",2017-09-15 21:02:06+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2695,908494329290936321,RT @AETN: We're live with local volunteer historians and @JohnBoozman's veterans affairs liaison for #ARAsk #VeteransHistoryProject! Tweet…,5558312,2017-09-15,2017-09-15,34.0
83,9.08802243968761e+17,"As Americans, we do not turn our backs on those who represent the best of our country. I'm proud to stand with #DREAMEers. #ProtectDACA https://t.co/9goIsz0aQI",2017-09-15 21:18:34+00:00,Jacky Rosen,2017,selected_2017,1,1,2017-09-15,2701,908735461753016325,Always great to talk with the @WIFarmBureau. I'm proud to represent Wisconsin's hardworking farmers in the U.S. Senate. https://t.co/uUEiZy6qIz,1074518754,2017-09-15,2017-09-15,43.0
84,9.08802353956089e+17,.@FLGuard has established a staging area in Marathon to supply six points of distribution with food &amp; water in Monroe County.,2017-09-15 21:19:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2703,908769352471760896,"RT @timkaine: Anthem staying in VA is great news. Proud of our joint efforts on this w/ @GovernorVA, @MarkWarner &amp; others. More work ahead…",7429102,2017-09-15,2017-09-15,38.0
85,9.08802424869146e+17,Pleased to share this #POWMIARecognitionDay story of one MI WWII airman whose remains will finally return home https://t.co/rei0K6y2AT,2017-09-15 21:19:17+00:00,Gary Peters,2017,selected_2017,3,3,2017-09-15,2704,908790222032433152,"On #POWMIARecognitionDay, we honor the brave men &amp; women who defended our freedoms abroad &amp; have yet to return home. https://t.co/KmH8KVs7Sr",221162525,2017-09-15,2017-09-15,49.0
86,9.08804642196393e+17,More than 77 percent of all power outages have been restored across the state.  https://t.co/yxtgl1n4c4,2017-09-15 21:28:06+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2710,908827776651747328,"No one, neither the Russians nor large corporations, should have the ability to influence our elections from the shadows. https://t.co/D4FBDpMq4o",72198806,2017-09-15,2017-09-15,46.0
87,9.08805007427997e+17,"So the golf clubs are pay to play. Are the tax cuts pay to play, too? Probably so if Trump won't release the guest lists. https://t.co/SI0FI84DO1",2017-09-15 21:29:33+00:00,Ron Wyden,2017,selected_2017,1,1,2017-09-15,2711,908773556560969728,#HispanicHeritageMonth celebrates a legacy and culture that strengthens our country. https://t.co/Ik1FOUAf6c,41363507,2017-09-15,2017-09-15,40.0
88,9.08805625710231e+17,.@FLGuard is operating two command post nodes &amp; site communications capability systems to support communications capabilities in the Keys.,2017-09-15 21:32:00+00:00,Rick Scott,2017,selected_2017,2,3,2017-09-15,2715,908758314451795968,Will help communities to restore communications &amp; respond quickly regardless of what Mother Nature throws at them https://t.co/awjpCXwpRh,117501995,2017-09-15,2017-09-15,41.0
89,9.08806104968253e+17,"En m√°s del 77 por ciento de todos los apagones, el servicio el√©ctrico ya ha sido restablecido en todo el estado. https://t.co/yxtgl1n4c4",2017-09-15 21:33:54+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2716,908706850161483776,Congrats to the Lynx on playoff victory agst Mystics! Whalen goes 'vintage Lindsay' at Barn to lead Lynx to victory https://t.co/lN45qIMUu6,33537967,2017-09-15,2017-09-15,43.0
90,9.08807451314671e+17,.@FLGuard estableci√≥ un √°rea de posicionamiento en Marathon para abastecer con agua y alimentos seis puntos de distribuci√≥n en Monroe,2017-09-15 21:39:15+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2718,908774940555534336,"Dreamers, we want to hear your stories. Use the hashtag #HereToStay and we’ll RT some so others can hear your voice.",30354991,2017-09-15,2017-09-15,33.0
91,9.08809903875035e+17,.@MyFDOT is coordinating support of debris removal in Big Pine Key &amp; working their way into other locations as directed by Monroe County.,2017-09-15 21:49:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2722,908816804826329088,"Credit reporting agencies can ruin your life with their mistakes, but they are totally unaccountable. We must change the law.",47747074,2017-09-15,2017-09-15,36.0
92,9.08813530710921e+17,"On Monday, I'm hosting a Medicare &amp; Social Security resource fair at Paradise Hills Community Center in Albuquerque. I hope you'll be there. https://t.co/K2ImRyqNU4",2017-09-15 22:03:25+00:00,Ben Ray Lujan,2017,selected_2017,2,2,2017-09-15,2729,908765781999194112,"On #POWMIARecognitionDay, we honor all POWs &amp; those still missing. Our nation &amp; the families left behind will never forget their heroism. https://t.co/vDz69pux5n",19394188,2017-09-15,2017-09-15,43.0
93,9.08815692945747e+17,"FHP is providing traffic escorts to resources in route to the Keys, such as fuel tankers, food and water deliveries.",2017-09-15 22:12:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2730,908735724333228034,Veterans who have the training &amp; experience to operate trucks &amp; buses in combat zones have the skills to drive trucks on our highways.,970207298,2017-09-15,2017-09-15,38.0
94,9.08821228269522e+17,FHP has a squad of troopers assigned to Key West to assist with any local law enforcement needs.,2017-09-15 22:34:00+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2737,908773887797813248,RT @GLFOP: We are proud to support @JohnCornyn's and @ChrisCoons National White Collar Crime Control Act! Law enforcement needs the tools t…,13218102,2017-09-15,2017-09-15,40.0
95,9.08828274838474e+17,.@fdlepio is coordinating state law enforcement radio system repairs &amp; establishing temp. communications for first responders in Monroe Co.,2017-09-15 23:02:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2747,908486774602604544,From #AffordableHousing to #infrastructure these grants will help revitalize &amp; bolster our native communities in WA https://t.co/861dnQ660a,117501995,2017-09-15,2017-09-15,39.0
96,9.08834314460286e+17,@FLDEPNews requested an Emergency Management Assistance Compact for crews to assist repairs to the main line from Key Largo to Key West,2017-09-15 23:26:00+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,2751,908836760544722944,RT @SenSchumer: Sen Cassidy says Cassidy-Graham healthcare bill is close to having 50 votes. We can't rest - this bill wont #ProtectOurCare!,15808765,2017-09-15,2017-09-15,34.0
97,9.0884066264007e+17,RT @FLSERT: If your home or business was damaged call Florida toll-free Insurance Consumer Helpline at 1-877-693-5236 #FLResponds https://t‚Ä¶,2017-09-15 23:51:14+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,2766,908498106391678978,"Fixing these discrepancies is critical — all children deserve the chance to succeed in school.
https://t.co/IsvfbdslI4",30354991,2017-09-15,2017-09-15,37.0
98,9.08842117702721e+17,Baby supply kits and food and water to support more than 100 first responders are mobilized to be deployed to Monroe County.,2017-09-15 23:57:00+00:00,Rick Scott,2017,selected_2017,3,2,2017-09-15,2769,908732504542203910,"GCHJ is a fundamentally different approach to health care than Obamacare. We are giving the power over health care to the states, not DC.",55677432,2017-09-15,2017-09-15,37.0
99,9.08843391164796e+17,"Kits de suministros para bebes, y agua y alimentos para 100 socorristas van en camino para ser desplegados en el condado de Monroe.",2017-09-16 00:02:04+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,2771,908858477694636032,"Congress must swiftly pass the #DreamAct. It’s the right thing to do. 800,000 Dreamers know no other home.",30354991,2017-09-16,2017-09-16,33.0
100,9.08847290361745e+17,Florida is 100% focused on helping Monroe County get their residents home quickly and safely- see how here: https://t.co/kT2bIUqAX0 https://t.co/wnbkYAr9M0,2017-09-16 00:17:34+00:00,Rick Scott,2017,selected_2017,2,3,2017-09-16,2772,909139491432157184,You'd best bee-lieve we're buzzing over our homemade honey! ICYMI: My family and I recently took up beekeeping: https://t.co/kKrPf7VgOS https://t.co/wslc5DyQKJ,221162525,2017-09-16,2017-09-16,45.0
101,9.08849279023943e+17,Our aggressive efforts to expedite fuel resupply has reduced by shortages by 60% https://t.co/VgjOpCj0DJ,2017-09-16 00:25:28+00:00,Rick Scott,2017,selected_2017,1,3,2017-09-16,2774,908876593598214145,Our plan to repeal and replace #Obamacare returns power to the states where it belongs. https://t.co/8kBVT1Slmk,41363507,2017-09-16,2017-09-16,46.0
102,9.08850924671483e+17,Gov. Scott issues updates on continued Hurricane Irma response efforts: https://t.co/mtvhCZBXz9,2017-09-16 00:32:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2775,908859523162628096,I've compiled a list of resources for Georgians recovering from Hurricane Irma on my website here: https://t.co/4tsq84R1Sp.,78403308,2017-09-16,2017-09-16,48.0
103,9.08851930751016e+17,"The best path forward is to pass #GrahamCassidy.

https://t.co/9zSoCqfzQC 

by @WSJopinion",2017-09-16 00:36:00+00:00,Lindsey Graham,2017,selected_2017,2,2,2017-09-16,2776,909196078779650048,Doing nothing is not an option. #GrahamCassidy -Heller-Johnson https://t.co/kIvBfR4o0K,55677432,2017-09-16,2017-09-16,44.0
104,9.08853943895314e+17,.@FLDEPNews is mobilizing Beach Response Teams &amp; participating with assistance of @USACEHQ in efforts to expedite recovery of FL beaches.,2017-09-16 00:44:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2777,909106351611219968,Unbelievable. Republicans are at it again with another effort to dismantle Americans’ health care. https://t.co/DTJMcyEG6S,18137749,2017-09-16,2017-09-16,36.0
105,9.08855957492346e+17,".@VolunteerFla is working with Johnson &amp; Johnson to provide baby supplies, personal hygiene, and first-aid items to hurricane victims",2017-09-16 00:52:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2779,909070030511337473,"Equifax is a perfect embodiment of what is wrong with the American economy. They harm you, you have to pay them to fix it. This is not ok.",47747074,2017-09-16,2017-09-16,34.0
106,9.08860738533564e+17,".@VolunteerFla's Community Emergency Response Teams are assisting special needs residents, managing shelters, and feeding first responders",2017-09-16 01:11:00+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,2781,909046772470833152,Went to thank volunteers at @nc_missions @CFMiami &amp; @RedCross for helping #Florida This morning they left for #FloridaKeys with hot meals https://t.co/XM9sU0gbKj,15745368,2017-09-16,2017-09-16,37.0
107,9.08868763981934e+17,RT @FLSERT: Hurricane #Irma Power Outage Numbers as of 9/15/2017 9 PM ET. PDF at: https://t.co/MdtDTxRJZf https://t.co/BpmOefjynM,2017-09-16 01:42:53+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,2783,909034757257908224,Are you following Sen Hatch on Instagram? Check out his story for highlights from this week in #OGhistory. #utpol https://t.co/z7fGAv8hko https://t.co/xxrEUT8FoK,262756641,2017-09-16,2017-09-16,38.0
108,9.0887641623783e+17,I‚Äôm directing @FloridaDBPR to make it easier for Floridians to rebuild following Hurricane Irma: https://t.co/tcAq1dWsAP,2017-09-16 02:13:18+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2788,908859523162628096,I've compiled a list of resources for Georgians recovering from Hurricane Irma on my website here: https://t.co/4tsq84R1Sp.,78403308,2017-09-16,2017-09-16,49.0
109,9.08876549583187e+17,Families across the state are beginning to rebuild their homes &amp; businesses &amp; we must do all we can to help them recover quickly &amp; safely.,2017-09-16 02:13:50+00:00,Rick Scott,2017,selected_2017,3,1,2017-09-16,2789,908919172616396802,"(3/?) where we are and where we are going. But today, in light of Charlottesville, there was a sense of urgency that we must do more",239548513,2017-09-16,2017-09-16,38.0
110,9.0888213067078e+17,".@VolunteerFla's @AmeriCorps members are serving in special needs shelters, supporting crisis hotlines, and providing cleanup activities",2017-09-16 02:36:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2791,908875528056094720,"RT @womensmarch: Senate Republicans are trying to repeal the ACA once again.

We stopped TrumpCare before, and we'll do it again.
https://t…",15808765,2017-09-16,2017-09-16,34.0
111,9.09018024992223e+17,.@VolunteerFla's @AmeriCorps teams continue to provide disaster response services to Floridians.,2017-09-16 11:36:00+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,2794,908868580913090560,RT @SenDuckworth: I intro’d several new bills—including 2 w/@SenCortezMasto—to protect Vets &amp; servicemembers who are immigrants → https://t…,811313565760163844,2017-09-16,2017-09-16,37.0
112,9.0902159078402e+17,Joining @hughhewitt on @MSNBC shortly. Tune in! https://t.co/gLjcLxnPke,2017-09-16 11:50:10+00:00,Tom Cotton,2017,selected_2017,3,3,2017-09-16,2797,909020265719500805,Finding America’s Lost 3% Growth https://t.co/HcmLJdquuL,13218102,2017-09-16,2017-09-16,44.0
113,9.09024065385635e+17,Happy birthday @RepStephMurphy!,2017-09-16 12:00:00+00:00,Kyrsten Sinema,2017,selected_2017,3,3,2017-09-16,2798,909191487140843525,"Good luck tonight, @LSUfootball! #geauxtigers",816683274076614656,2017-09-16,2017-09-16,24.0
114,9.09024073048567e+17,Happy birthday @JoaquinCastroTX!,2017-09-16 12:00:02+00:00,Kyrsten Sinema,2017,selected_2017,3,3,2017-09-16,2799,909147940895232002,"Again, Pope Francis, thank you for calling out the climate deniers. https://t.co/gJug1iTwde",242555999,2017-09-16,2017-09-16,29.0
115,9.0902407623188e+17,Happy birthday @RepAbraham!,2017-09-16 12:00:03+00:00,Kyrsten Sinema,2017,selected_2017,3,3,2017-09-16,2801,909024075506368512,This week I called Josephine Lauddan to wish her a very happy 100th birthday! #WV https://t.co/CIt6A6ZDeR,234374703,2017-09-16,2017-09-16,23.0
116,9.09027024345473e+17,RT @FLSERT: Hurricane #Irma Power Outage Numbers as of 9/16/2017 6 AM ET. PDF at: https://t.co/MdtDTxRJZf #FLResponds https://t.co/o2vm1KS8‚Ä¶,2017-09-16 12:11:46+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,2802,909034757257908224,Are you following Sen Hatch on Instagram? Check out his story for highlights from this week in #OGhistory. #utpol https://t.co/z7fGAv8hko https://t.co/xxrEUT8FoK,262756641,2017-09-16,2017-09-16,38.0
117,9.09035893826109e+17,.@VolunteerFla is working with multiple volunteer partners to coordinate and deploy volunteers to assist with #HurricaneIrma relief efforts,2017-09-16 12:47:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2804,909101040976490496,To these 9 #Spartans: Thanks for making all of us in MI very proud with your dedication to the Houston relief effort https://t.co/lQ4DfCgmsU,76456274,2017-09-16,2017-09-16,36.0
118,9.09040926466621e+17,My staff stopped by the Bluefield Coal Show to see hundreds of exhibitors showcase new innovative coal technology &amp; equipment. https://t.co/txsJgbvZZr,2017-09-16 13:07:00+00:00,Shelley Moore Capito,2017,selected_2017,3,3,2017-09-16,2808,909126018438443014,"People willing to put their lives on the line for this country shouldn’t have to endure this kind of uncertainty. 
https://t.co/lSaVrrkMI1",72198806,2017-09-16,2017-09-16,38.0
119,9.09042492653305e+17,Power has been restored to more than 5.6 million homes and businesses. https://t.co/9MUVvb5rvs,2017-09-16 13:13:14+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,2809,909093015238709248,The Tripoli (LHA-7) has been christened! Congratulations @USNavy and @HIIndustries. One step closer to #355Ships. https://t.co/ixVMC1ZGL8,264219447,2017-09-16,2017-09-16,46.0
120,9.09045456621178e+17,.@FLHSMV is waiving certain driver license &amp; motor vehicle service fees for individuals impacted by Hurricane Irma: https://t.co/WxjxxUVi3p,2017-09-16 13:25:00+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2812,909056808433700864,Help is on the way this morning for #FloridaKeys. @nc_Missions &amp; @CFMiami just left with hot meals &amp; more to come in days ahead. Thank you! https://t.co/UGx6vEUphE,15745368,2017-09-16,2017-09-16,42.0
121,9.09047998650314e+17,"RT @12News: TODAY: 12 News is working w/ Salvation Army to collect, transport, distribute supplies to survivors. https://t.co/1pIUZ8Ekfu ht‚Ä¶",2017-09-16 13:35:06+00:00,Kyrsten Sinema,2017,selected_2017,2,3,2017-09-16,2818,909087700774522886,RT @masslivenews: State begins $350 million project to expand Boston Harbor for larger ships https://t.co/m5KZyPac92 https://t.co/BD1vTgllKe,21406834,2017-09-16,2017-09-16,39.0
122,9.09071507820818e+17,"For those who wish to aid in #Irma relief, visit: https://t.co/HS9RUSHO1X or https://t.co/WuJWcOZVPv. You can also call 1-800-FL-Help-1.",2017-09-16 15:08:31+00:00,Pat Toomey,2017,selected_2017,2,2,2017-09-16,2836,909117890296762370,Don't miss Senator Hatch's week in review story on Instagram! #utpol https://t.co/z7fGAv8hko https://t.co/dQIS5pizSv,262756641,2017-09-16,2017-09-16,39.0
123,9.09094781174927e+17,Listened to caregivers at Dementia Friendly Tempe's Success Stories event. Their experiences shape our work to support Arizona caregivers. https://t.co/kBNj439F36,2017-09-16 16:41:00+00:00,Kyrsten Sinema,2017,selected_2017,1,1,2017-09-16,2858,909121222293651457,Congress owes it to #smallbiz &amp; middle class families everywhere to enact comprehensive #taxreform. #Jobs https://t.co/2lr8a98Wwm,18915145,2017-09-16,2017-09-16,41.0
124,9.09099107129507e+17,Spoke w leaders of MO law enforcement this AM who are keeping peace in STL. Doing amazing job. Thx for your service #JasonStockleyverdict,2017-09-16 16:58:12+00:00,Josh Hawley,2017,selected_2017,3,3,2017-09-16,2864,909191339216076800,@POTUS Bipartisan effort to improve health care ongoing but Trump &amp; some in @SenateGOP continuing 7 year crusade to destroy our health care system.,247334603,2017-09-16,2017-09-16,37.0
125,9.09100200031019e+17,Let's be clear: vandals &amp; looters who use protests as excuse for crime should be prosecuted. #JasonStockleyverdict,2017-09-16 17:02:32+00:00,Josh Hawley,2017,selected_2017,1,1,2017-09-16,2866,909127704645169159,"If we invest in #cleanenergy jobs &amp; transition oil/coal workers, we can grow the economy AND fight #climatedisruption. #CFESummit https://t.co/ZVV5XewbZW",223166587,2017-09-16,2017-09-16,36.0
126,9.09100587119022e+17,"I call on STL Circuit Atty to fully enforce laws against vandalism, looting, assault &amp; rioting. Keep citizens safe #JasonStockleyverdict",2017-09-16 17:04:04+00:00,Josh Hawley,2017,selected_2017,1,1,2017-09-16,2867,909124735442804741,"Affordable child care is not only the right thing to do for working families, but also a smart investment in our children, future &amp; economy.",158470209,2017-09-16,2017-09-16,34.0
127,9.09103715356778e+17,#STLVerdict #JasonStockleyverdict https://t.co/bmqNpbq9fM,2017-09-16 17:16:30+00:00,Josh Hawley,2017,selected_2017,2,2,2017-09-16,2869,909020265719500805,Finding America’s Lost 3% Growth https://t.co/HcmLJdquuL,13218102,2017-09-16,2017-09-16,42.0
128,9.09107147685945e+17,Americans want a #FlatterFairerSimpler tax code that grows jobs &amp; lets them keep more of their hard-earned paychecks https://t.co/MJhfKj90x2 https://t.co/fz0j9B8kCX,2017-09-16 17:30:09+00:00,Marsha Blackburn,2017,selected_2017,1,1,2017-09-16,2876,909113440060497920,"Tomorrow is #ConstitutionDay, a day to celebrate the document that secures our rights &amp; liberties &amp; unites us all: https://t.co/6bQdCAw4TQ",486694111,2017-09-16,2017-09-16,39.0
129,9.0912189051351e+17,"RT @HealthyFla: For all water quality issues and questions, please consult your county health department: https://t.co/oDMaXFEkcS https://t‚Ä¶",2017-09-16 18:28:44+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2885,909087700774522886,RT @masslivenews: State begins $350 million project to expand Boston Harbor for larger ships https://t.co/m5KZyPac92 https://t.co/BD1vTgllKe,21406834,2017-09-16,2017-09-16,43.0
130,9.09122147498504e+17,"RT @FLHSMV: UPDATE: U.S. 41 has reopened to traffic. See https://t.co/G2VbfEi6M9 for real time traffic updates, road closure and detours. #‚Ä¶",2017-09-16 18:29:45+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2886,909162716090249216,RT @FEMARegion6: NEW DRC in Jefferson Co @ Christus St Mary Hospital! Visit https://t.co/L0Z8bqTXrU or call 800-621-FEMA for more info #Har…,1074480192,2017-09-16,2017-09-16,36.0
131,9.09123316396494e+17,I directed AHCA &amp; DOEA to issue emergency rules to keep Floridians safe in healthcare facilities during emergencies. https://t.co/yyXXDcM1be,2017-09-16 18:34:23+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2888,909137816415801347,Learn about the lives of the brave NDans who gave their lives during Vietnam War on my interactive webpage: https://t.co/d0cG6s4zx1,1061029050,2017-09-16,2017-09-16,43.0
132,9.09123385493467e+17,I will also aggressively fight for legislation to put this requirement into law in the 2018 Legislative Session.,2017-09-16 18:34:40+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2889,909016564057411584,"RT @NPPC: We agree @TexasPork! Thank you Senator @JohnCornyn for meeting with our producers this week to talk trade, FMD, regulatory reform…",13218102,2017-09-16,2017-09-16,37.0
133,9.09123622891073e+17,I am outraged over the deaths at Rehabilitation Center at Hollywood Hills. We must understand their decision to keep patients in danger.,2017-09-16 18:35:37+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-16,2890,909133539865657345,.@BadgerFootball is on the road this week taking on @BYUfootball. Good luck Badgers! We'll be cheering for you back home! #OnWisconsin,1074518754,2017-09-16,2017-09-16,36.0
134,9.09123681028395e+17,"As ANY health care provider knows to do, if their patients are in danger ‚Äì they MUST call 911.",2017-09-16 18:35:50+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-16,2891,909190178698399744,"800,000 young adults and children were brought into the country by their parents with no say in the matter. We must fight for them.",308794407,2017-09-16,2017-09-16,40.0
135,9.09144233789009e+17,I'm getting feedback on how we can reform and strengthen the National Flood Insurance Program,2017-09-16 19:57:31+00:00,Chris Murphy,2017,selected_2017,2,1,2017-09-16,2905,909105518752485376,The Rs are back trying to take away health care for millions of Americans with the worst plan yet! Time to activate one more time!,76456274,2017-09-16,2017-09-16,36.0
