tweet_id,year,AR,MB
682637371142213633,2015,3,3
677168050387468288,2015,1,1
602567247467417600,2015,3,3
570944902533648384,2015,1,1
563440714613534720,2015,3,3
599951488819994624,2015,1,1
562054634638831616,2015,3,3
573717139011452929,2015,3,3
562392532504436736,2015,3,3
556889512479952896,2015,2,2
650007612562538498,2015,1,1
609004951742877696,2015,3,3
558374154354044929,2015,3,3
605476733815533568,2015,2,2
655146241286930432,2015,3,3
633700154055524352,2015,3,3
582005486645571585,2015,3,3
609877489054285826,2015,3,3
665244262435594240,2015,3,3
614111356925681664,2015,2,2
558345660886708224,2015,3,3
597044379526664192,2015,1,1
575004294258257921,2015,3,3
605395648767090688,2015,2,2
593088466927378433,2015,2,2
667839934993035264,2015,3,3
651192250668462080,2015,3,3
605930042309230595,2015,2,2
575676791127310336,2015,3,3
554787447184580609,2015,2,2
663808734456516608,2015,3,3
652523936614350848,2015,3,3
644611802848997376,2015,1,1
626393619486932992,2015,1,1
618413013884870656,2015,1,1
606127648121700352,2015,3,3
588788213055107072,2015,2,1
585867162113466369,2015,3,3
623918156474662912,2015,3,1
621316176430407680,2015,1,1
656892854149648388,2015,1,1
632688259747876866,2015,3,3
673930633912197125,2015,3,3
644647109732384768,2015,1,1
645966570318118912,2015,1,1
629732506854514688,2015,1,1
675374669407588352,2015,3,3
634509024453619713,2015,3,3
615509295413641220,2015,1,1
633318248113684481,2015,1,1
604265007199596544,2015,3,3
681681115829157888,2015,3,3
672808939185119232,2015,2,2
600345996472623104,2015,3,3
676960849815199744,2015,1,1
594856258081005570,2015,3,3
620970150272073728,2015,2,2
682557022861156352,2015,3,3
643481290914820096,2015,1,1
613409033584791552,2015,2,2
600667529560911872,2015,3,3
622174662097784832,2015,1,3
655115764484059136,2015,1,1
676909641822035969,2015,3,3
598513173830860800,2015,1,1
649968139187421184,2015,3,3
552592905190137856,2015,3,3
623844641436246017,2015,3,3
674712656922611712,2015,3,3
643905150390702080,2015,1,1
643122005592571904,2015,2,2
582936172625727488,2015,1,1
633383574368989185,2015,1,1
570994669976481792,2015,2,2
618511905825648640,2015,3,3
677882736107847680,2015,2,2
647099198307889152,2015,3,3
560142786809573376,2015,3,3
592687088606253059,2015,1,1
580432712999145472,2015,1,1
657957390940250112,2015,3,3
657220148152135680,2015,1,1
574200065410998272,2015,1,1
644194124812283904,2015,1,1
599960149151850496,2015,2,2
558401231836971010,2015,2,3
666662235478052869,2015,1,1
620987205662736384,2015,1,3
672524046777602048,2015,2,2
644979731927027712,2015,2,1
615935413035892736,2015,1,2
563113333155700736,2015,1,1
606203634976702465,2015,2,2
562956175646666753,2015,3,3
632737422313295872,2015,3,3
589140903182348288,2015,1,1
680436793112563714,2015,3,3
626820209270239232,2015,2,2
651777394106368000,2015,3,3
578970449310281728,2015,3,3
573868016682795008,2015,1,1
674260217014714368,2015,1,1
604320091337969664,2015,1,1
614078797781057536,2015,2,2
621336535112269824,2015,2,2
618794068198293508,2015,1,2
649977220631425024,2015,1,1
659553964657016832,2015,3,3
628349046910889985,2015,1,1
621691033420738560,2015,3,1
623162868377104384,2015,3,3
635870847622844417,2015,1,1
577924547938250752,2015,1,1
601506269963407361,2015,1,1
628615254596022272,2015,2,2
578308717868945408,2015,2,2
661232329101320192,2015,2,2
678410971891781633,2015,3,3
616302415495725056,2015,3,3
674591050112086016,2015,3,3
598959794997829632,2015,3,3
677182774575505408,2015,2,3
593793569359552512,2015,2,2
566282502906859520,2015,2,1
642772504315064320,2015,3,3
661964703204311040,2015,2,2
609096664964583424,2015,3,3
661951497635278849,2015,3,3
629656535434723328,2015,3,3
579996500698234880,2015,1,1
614871293050126336,2015,3,3
595646350534037504,2015,2,2
580881061778870272,2015,3,3
659383483916242944,2015,2,2
618783256926883840,2015,2,2
666657271657680897,2015,2,1
664880290557390848,2015,1,1
563115548171841539,2015,3,3
662676527138496514,2015,3,3
585305159900667905,2015,3,3
618494336951566336,2015,1,1
666719117110607872,2015,1,1
644902281696165888,2015,3,3
607339440906727424,2015,3,3
582902850981859328,2015,3,3
677568414005780480,2015,2,2
673899735720284160,2015,1,1
624248176707543041,2015,1,1
582210110807769088,2015,3,3
580412267419869184,2015,1,1
567762142846144512,2015,3,3
659744244534534144,2015,3,3
636184077767413760,2015,3,3
674287671070584833,2015,2,2
566001093269016576,2015,3,3
580789491062980609,2015,2,2
677179926680887296,2015,3,2
622201656382373888,2015,3,3
654114456637575168,2015,3,3
676878300548087812,2015,1,1
570081767882940416,2015,3,3
672603255055060992,2015,1,1
641706912354975744,2015,1,1
595732233626882049,2015,2,2
659789319704457216,2015,2,2
608016764790820865,2015,2,2
636244788333953024,2015,3,3
628275475345973249,2015,1,1
676452089309077505,2015,1,1
569991790381682688,2015,2,2
601466081417400320,2015,1,1
634108854956003328,2015,3,3
658746620192911360,2015,2,2
589113274454712321,2015,3,3
671399720682655744,2015,1,1
595995840474324992,2015,3,3
657198883626491905,2015,3,1
565236748020908032,2015,1,1
572048577310031872,2015,3,3
647053712586752000,2015,2,2
641613412825346048,2015,1,1
676833741503787008,2015,2,1
682602356643631104,2015,3,3
583282801014779904,2015,1,1
581197097434771456,2015,2,2
646806707155398657,2015,3,3
1057397292905447427,2018,2,2
1007655583942610944,2018,1,1
951523651899281411,2018,3,3
1049718996831019009,2018,1,3
998888628012101633,2018,3,3
1044294197350723584,2018,2,2
957305680205107200,2018,1,1
974337558955089922,2018,1,1
1070708650547834880,2018,1,1
991786298649272321,2018,1,3
986416116967837697,2018,3,3
1050835255807094785,2018,2,2
1040348814702460928,2018,3,3
1067133831508123650,2018,1,1
1064986609433612288,2018,1,2
1004722562562248705,2018,2,1
1010286917265567750,2018,1,1
971463891631902720,2018,1,3
994559062384705536,2018,1,1
996394026386386944,2018,1,1
973544335340986369,2018,2,2
953776952254410752,2018,1,1
1000149518527160320,2018,1,1
973257324105216001,2018,1,1
1042111874425409536,2018,3,3
1011806323401519105,2018,2,2
958047493152964608,2018,1,1
1022526971626942465,2018,1,1
1040573468599824385,2018,3,3
1066440250539560961,2018,3,3
1050818048347820032,2018,3,3
1016405804881244162,2018,3,3
996748203059023872,2018,2,2
986733340861587457,2018,1,1
997248747665899520,2018,1,1
1014899377431826433,2018,1,1
986268855898198016,2018,3,3
989617387233300480,2018,3,3
958517560445685760,2018,3,3
1045012209720537089,2018,3,3
1055839492790198278,2018,3,3
989515226931490816,2018,3,3
1046890052016574464,2018,1,2
979828258169675777,2018,2,2
974442284065476608,2018,3,3
950419462670479360,2018,1,1
958013064779091968,2018,1,1
986371983494582272,2018,3,3
1076181462305652741,2018,2,2
1017082744399122434,2018,1,1
1057011293792669696,2018,1,1
987412334527250432,2018,2,2
1044702150880886784,2018,2,2
1006957670069358598,2018,3,3
1018954029664292866,2018,2,2
992448044049321984,2018,1,3
1075087321945513984,2018,3,2
1015330795882360832,2018,2,2
988803161287774209,2018,3,3
1057784534517927942,2018,1,1
1045070760753201152,2018,2,2
963471476669255680,2018,1,1
1039303595894693888,2018,3,3
1034833569489870848,2018,2,2
1005232908032991236,2018,3,3
1034128089796816896,2018,3,3
1075112739998191616,2018,3,3
987720878061473800,2018,3,3
1016407170785710082,2018,1,1
1007274040518733825,2018,1,1
1027329124011069441,2018,3,3
953274352157511680,2018,1,1
975794409211121665,2018,1,1
969237689047375873,2018,1,1
981312418067505157,2018,2,2
1026527473872384007,2018,3,3
1042777260598730753,2018,3,3
986253937819967491,2018,1,1
1075816725650771969,2018,2,2
971410940997636097,2018,2,2
971058507305881600,2018,1,1
951498975529533440,2018,2,2
1074030913481306117,2018,3,1
955456467083186176,2018,3,3
1067826256056471552,2018,3,3
1003980907370426368,2018,3,3
1019300216669982721,2018,1,1
1039588764534943745,2018,1,1
1047582829910138882,2018,1,1
1061351543100850177,2018,1,1
1019349238768160770,2018,2,3
976530208181366785,2018,1,1
1004441298546413570,2018,1,1
1009188958306258944,2018,2,2
1054533404199473152,2018,1,1
968576595765153793,2018,1,1
1072967941409382401,2018,1,1
966480945384738818,2018,1,1
967147277730177025,2018,1,1
1037892759615668225,2018,1,1
1051889455991320578,2018,1,1
991361608789233665,2018,1,1
1055534255357468673,2018,1,1
1043515265231642624,2018,2,2
1033526431169564672,2018,3,3
1055837693412806656,2018,3,1
974288806001233921,2018,1,1
1075768535727644672,2018,1,1
969674640376455168,2018,1,1
1045020566963580929,2018,2,2
977202529137283072,2018,3,3
974741599358988293,2018,2,2
949101145447976960,2018,1,1
986329418963529729,2018,1,1
1045325731117576192,2018,3,3
995079868772700160,2018,1,2
1036998256545488898,2018,1,1
983001271157346306,2018,3,3
1024445107452428290,2018,2,1
985342115667464192,2018,3,3
1019723650453463041,2018,2,2
1064876223699013638,2018,3,3
1073652492507013120,2018,3,3
1055515772360015878,2018,1,1
1061010326290948097,2018,3,3
1037727121802752000,2018,3,3
963542745435566080,2018,1,1
971931325773987840,2018,1,1
1046947315892834305,2018,1,1
983757223221448704,2018,3,3
1003057456065306624,2018,3,3
991009846840279040,2018,3,3
1045735386310475777,2018,1,1
1070815087185805313,2018,1,1
1015804707548246018,2018,1,1
1072860853710413824,2018,3,3
983924006188474370,2018,3,3
1041055874788339715,2018,3,3
959190101761888257,2018,2,2
958557548239556610,2018,1,1
962093189766238209,2018,3,3
1072607987200651265,2018,2,2
1009098983967510528,2018,2,2
1030515892030001155,2018,3,3
1068940886904586240,2018,3,3
1029172003499008002,2018,1,2
1001966651808583680,2018,3,3
1015231524159909888,2018,3,3
1050188620789927938,2018,3,3
1056557449338077184,2018,3,3
1051289697706811392,2018,3,3
1025923608261087233,2018,3,3
1025768218017910784,2018,3,3
1030470266365923328,2018,3,3
1024040756225486849,2018,3,3
1045806795992834048,2018,3,1
1032404767115538433,2018,1,1
1056280973678125056,2018,3,1
950455764887490561,2018,2,2
958447797824520194,2018,1,1
947832294122905600,2018,3,3
953762772457803777,2018,3,3
971782952303685632,2018,2,2
1024409534389997568,2018,1,1
1031654792723132417,2018,2,2
968255336967700482,2018,2,2
1022124463469539329,2018,2,2
991839653069279232,2018,3,3
961346784093200387,2018,3,3
1039232534461042688,2018,3,3
1022124475469496326,2018,2,2
1055195609387491334,2018,3,3
989170274863124480,2018,3,3
1072962036169105408,2018,1,1
962006653104082944,2018,2,2
951592858234040322,2018,1,1
1061641140170936320,2018,3,3
981266157293404162,2018,3,3
1032353176677232640,2018,2,2
1072872844437147648,2018,2,2
971825178056581123,2018,2,2
1031889664498696194,2018,1,1
1030194956449792000,2018,1,1
1026910305262206977,2018,3,3
1048582950705684481,2018,3,3
958108704334925825,2018,3,3
1011256834433409024,2018,1,3
955265917096747014,2018,1,1
997199035781074945,2018,1,1
1042088486680096774,2018,2,2
953718362353426432,2018,2,2
1018240122884624384,2018,3,3
993906652851179522,2018,2,2
1009900272934707211,2018,3,3
1027306471304912896,2018,1,3
1017872780845551617,2018,1,1
1055179854973427712,2018,1,1
1068927515358609409,2018,3,3
1047137313933971457,2018,2,2
999729991091933184,2018,3,3
1054470950828302338,2018,2,2
988186434954809345,2018,3,3
977620815347826689,2018,1,1
994333694952427521,2018,3,3
1043171608364572672,2018,3,3
1001565225844465664,2018,3,3
1001208357242458112,2018,3,3
1056002351574728705,2018,3,2
958664214079557632,2018,3,3
986241902050775041,2018,1,2
1044672925339717634,2018,1,2
1058075029844512769,2018,3,3
1000464590294147075,2018,1,1
1016840941628469249,2018,1,1
1029119004428906496,2018,3,3
1000160690206855168,2018,3,3
1013250402077118464,2018,3,3
1041713397731999745,2018,1,1
967849924133040128,2018,3,3
972699514665541633,2018,1,1
1053069919556853760,2018,1,1
1055206044375441419,2018,1,1
1049794853914075136,2018,3,3
1024346265902096384,2018,1,1
1045311896788848641,2018,3,3
1048672585918140420,2018,1,1
1020051375659593733,2018,3,1
951553153912262656,2018,3,3
963924429058334721,2018,1,1
1023990660498698242,2018,1,1
1025826203104464896,2018,3,3
1017547905337446400,2018,3,3
1058529845418745856,2018,3,3
1057685022230990848,2018,3,3
968655742101110785,2018,3,3
1018898059118329856,2018,3,3
1021866360949956608,2018,1,1
950742238706970624,2018,3,3
986398395509231616,2018,3,3
1034549121925951488,2018,2,2
996852659612258304,2018,3,3
986371225122418688,2018,2,2
1001065800340508672,2018,3,3
1036641590863900672,2018,1,3
1046836261246435330,2018,3,1
1022555774533414912,2018,1,1
1058062733072101376,2018,3,3
1042221936426790914,2018,3,3
1042083771921641472,2018,3,3
1037031154493403137,2018,3,1
1032310127091752960,2018,1,1
948612103627296769,2018,3,3
1011608875441811457,2018,3,3
1040009502022660106,2018,1,1
993977633347198976,2018,1,1
1067867050167668736,2018,1,1
1043229664469299200,2018,1,3
966453351230722048,2018,1,1
950080616413966336,2018,3,3
972199176846135296,2018,3,3
1017475104786264066,2018,1,2
1074864180337897474,2018,3,3
1011759949637136384,2018,3,3
1025099968938487808,2018,1,2
992169759956402177,2018,3,3
1040641397244796928,2018,1,1
1021520251090022402,2018,3,2
1014538970347266049,2018,3,3
1009196776266567680,2018,2,2
1069620540871184385,2018,3,3
991418765517705222,2018,3,3
1045781108468707329,2018,3,3
958554384983617536,2018,3,3
1030625795306336256,2018,3,3
974061361712939008,2018,2,2
1044699634881433600,2018,3,3
980861530622316544,2018,3,3
963850940527927297,2018,3,3
1016127366920318977,2018,3,3
989884583716978688,2018,3,3
1051228346137419776,2018,3,3
1017549439983026176,2018,1,1
1060913020950536192,2018,1,1
1024020036611137536,2018,1,1
1040668825157599235,2018,3,3
1029503211978276867,2018,3,3
1052339222827425792,2018,3,3
970738090657697792,2018,1,1
1067576391993040896,2018,1,1
1071080926967488517,2018,1,1
1055202349751459856,2018,3,3
1052256196143534080,2018,1,1
1059884978769559552,2018,3,3
1060095231620669440,2018,1,1
1018246015684509696,2018,3,3
954567346617757698,2018,1,1
1048657400394334208,2018,1,1
1048276023731736576,2018,1,1
1039950480988884992,2018,3,3
1048275684643225600,2018,3,3
984518767731355650,2018,3,3
1044638174125985792,2018,1,1
1039987263852224513,2018,2,2
1037345355699023872,2018,2,2
1033454465699868673,2018,3,3
1038278026218229760,2018,3,3
1035951331972800512,2018,3,3
1079537180345815040,2018,1,1
1037800610249297921,2018,1,1
1070336900874027008,2018,2,2
1032623707448127489,2018,1,1
1006972599195365377,2018,1,1
1051475486805819393,2018,3,3
1004450742596505600,2018,3,3
949304833831469056,2018,3,3
1023346384139968513,2018,3,3
983826845471793152,2018,3,3
1019017421967974402,2018,2,2
950477561863327746,2018,3,3
1011740530877894656,2018,3,3
1041843462260305920,2018,1,1
1050474568484356096,2018,1,1
1032093254618107904,2018,1,1
966726782882861056,2018,2,2
1043570501367541760,2018,3,3
1072962310841532429,2018,3,3
1069648404815507456,2018,3,3
963570998573330432,2018,1,1
993961526754250753,2018,1,1
971932570991714307,2018,3,3
970718037937664000,2018,2,1
1055495433898860544,2018,1,1
1067506754399944704,2018,1,1
986273276812038144,2018,1,1
1033885731192807425,2018,1,1
1019351089051783169,2018,1,1
956655511704866816,2018,1,1
991420770046873603,2018,3,3
1001478611906506752,2018,3,3
1009937418550685701,2018,1,1
989143408496267269,2018,1,1
1049441208408399872,2018,3,3
1050876617495666689,2018,3,3
985681834204975109,2018,3,3
954106973410222082,2018,2,1
1010174346009202688,2018,2,2
1067893450807418886,2018,3,3
1045453930048770058,2018,1,1
979099572386615296,2018,2,2
949679622983245825,2018,1,1
992833517674553344,2018,3,3
982004771228934146,2018,1,1
951548292847910912,2018,2,2
1059110085241307136,2018,1,3
1031960479684419584,2018,1,1
955883791767293952,2018,2,2
1059549794140594181,2018,3,3
1055861194752323585,2018,3,3
1041396258479464450,2018,1,1
1057367788375818240,2018,3,3
1068306959219212289,2018,3,3
1043588200772591618,2018,3,3
992232037900791808,2018,3,3
992785732552069120,2018,3,3
1001568208325959681,2018,1,1
949071626133491718,2018,1,1
1024768686618537986,2018,2,2
963104005961351169,2018,3,3
970685483029114880,2018,1,1
951280050036408321,2018,3,3
1025801652580888576,2018,3,3
1052286770786766858,2018,2,2
1059506350525431808,2018,3,3
999258674316136448,2018,3,3
1055173071299063814,2018,3,3
967082429046550528,2018,3,3
963782632696926209,2018,3,3
1067515234552827906,2018,3,3
1009883567927840768,2018,3,1
1063864309602820100,2018,3,3
1060669166829662208,2018,3,3
1067244619107307520,2018,3,3
979486135863922692,2018,3,3
984199782020341765,2018,3,3
1005131443411046401,2018,1,1
989878105065054208,2018,2,3
1022242978184790018,2018,2,2
958525472115253248,2018,1,2
1006993683135320064,2018,1,1
964627075356397568,2018,3,3
1020763728504082432,2018,3,3
964518924690841600,2018,2,2
973594284791357441,2018,1,1
978435142007099392,2018,3,3
963188113861263360,2018,3,3
984544713767358465,2018,1,1
959230406242390017,2018,1,1
1016698949502038017,2018,3,3
972971048500043776,2018,3,3
1059195055100059652,2018,3,3
984151954011164672,2018,1,1
1035278846441005057,2018,3,3
959892636134924288,2018,3,3
1029461114940256256,2018,3,3
979790744406732800,2018,3,3
1039270584545239040,2018,1,1
981906879906377731,2018,3,3
1060608136602562560,2018,3,3
1049667568187924480,2018,3,3
1005493096367427590,2018,3,3
989887047639891969,2018,3,3
1044399221900742656,2018,1,1
1062109211205742598,2018,1,1
1040208472602816512,2018,3,3
1048357926061133826,2018,3,3
994645199434473472,2018,3,3
1054843209740881920,2018,3,3
1071078288498532352,2018,3,3
331818847034286080,2013,3,3
297165669810724865,2013,1,1
370559308921987072,2013,3,3
357925255068647427,2013,3,3
395610903129108481,2013,1,1
289401995259961344,2013,3,3
411867487601311744,2013,1,1
345540292696494080,2013,2,2
299875146490068992,2013,3,3
330514749139857409,2013,1,1
349915302928199681,2013,1,2
343752175819816960,2013,3,3
311291711898914817,2013,3,3
404033648858394624,2013,3,3
380406837880692736,2013,1,1
312248958380560384,2013,2,2
294559395122122752,2013,2,2
313999217133748224,2013,1,1
356198900417298433,2013,1,1
359743201038442497,2013,3,3
326120090313572353,2013,3,3
387364653765898240,2013,1,2
299221578841993216,2013,2,2
327452488619917314,2013,1,1
403615871605547008,2013,2,2
396350510955261952,2013,1,1
378283187421872128,2013,2,2
309696598080901120,2013,2,2
334790495467339778,2013,1,1
332203978735620096,2013,3,3
396367389920489472,2013,3,3
329625009440051203,2013,3,3
293422133944655872,2013,3,3
378627269318565888,2013,3,3
405826811314978820,2013,3,3
392694881765691392,2013,1,1
351321970857623552,2013,1,1
314822634493841408,2013,1,1
372341080521334784,2013,3,3
363044689445789696,2013,2,2
402450502480175104,2013,3,3
408355821303500800,2013,1,1
322007199104778240,2013,2,2
294215261811265537,2013,2,1
400006081302511616,2013,3,3
347114877829144576,2013,2,2
398512945778683905,2013,2,2
310123347952427010,2013,3,3
298851900021948417,2013,3,3
293816534256713728,2013,3,3
374224083141292033,2013,1,1
313674575101693952,2013,3,3
310035136752279552,2013,1,3
332111487931908096,2013,1,1
395571090627366913,2013,1,3
325694592257228803,2013,1,1
384633748001538048,2013,1,1
365183751661170689,2013,1,1
363342418877235201,2013,1,3
413418564838629376,2013,2,2
336877205286182916,2013,3,3
302193356828704769,2013,3,3
311575032897888256,2013,3,1
360147170889965568,2013,2,2
297033433413210112,2013,2,2
410149472664969216,2013,1,1
345357550625120257,2013,3,3
327529535602053120,2013,3,3
316273015065284608,2013,1,1
403179498239045632,2013,1,3
334055727935139841,2013,3,2
401466349139943424,2013,1,1
299900386897186816,2013,1,3
407547891264135168,2013,3,2
351723215225225218,2013,2,2
348469057290399745,2013,3,3
347142376197857281,2013,3,3
315222081895800832,2013,2,2
331140221603282944,2013,3,3
310812733480255488,2013,3,3
306072721526231040,2013,1,1
334127148577222657,2013,1,1
342613498553065473,2013,3,3
327479114284032000,2013,2,2
323584769633943553,2013,3,3
390621642797637632,2013,1,2
401095955610882048,2013,1,1
324730646662631424,2013,3,3
347828374317699072,2013,1,3
347754074894123010,2013,3,3
336901148860637184,2013,2,2
294208794915921920,2013,3,3
383675527900311553,2013,1,1
342703998823968768,2013,3,3
407928934282432512,2013,1,1
306787149284507648,2013,1,1
352074591365107713,2013,3,3
413351947555467264,2013,1,1
347927958045990912,2013,3,3
344122516257767425,2013,3,3
350322817012727809,2013,1,1
322049392616042498,2013,3,3
390103000376934400,2013,2,2
350325588000645120,2013,1,1
297109174213570560,2013,2,2
387598289001930752,2013,3,3
389714570618478593,2013,1,3
389581295820353536,2013,1,3
378900656779575297,2013,2,2
355718869706481664,2013,1,1
413376454122950656,2013,3,3
343465699601162240,2013,2,2
392720423647203328,2013,1,1
411619866043379713,2013,3,1
338990520720314368,2013,3,1
357250865410740224,2013,1,1
321382015284948993,2013,3,3
337692177461280769,2013,2,2
390682425459998721,2013,3,3
361934613662277632,2013,3,3
311192459315118081,2013,3,3
286946421335285760,2013,3,3
370614699575881729,2013,1,1
355020470237663232,2013,1,2
289852770348060672,2013,1,3
346780894188679168,2013,2,2
413361476343058434,2013,1,1
165831151586512896,2012,3,3
165925447102763008,2012,3,3
280766971274997761,2012,3,3
243335238145679361,2012,1,1
156402128410255360,2012,3,3
222678887723827200,2012,3,3
191924278093037568,2012,1,2
285554805324271617,2012,1,1
217223265406566401,2012,3,3
246328504440995840,2012,3,3
270356894592409600,2012,1,1
182907193832652800,2012,1,1
203532578878267392,2012,3,3
214369838548779009,2012,3,3
237625300022878208,2012,1,1
183644701998587905,2012,1,1
271777389242093568,2012,3,3
157451118228684800,2012,1,1
230654253667086336,2012,3,3
270563743656706049,2012,1,1
279287534838767616,2012,1,1
231081323702394880,2012,2,2
161920961036296192,2012,1,1
200669956893978624,2012,3,3
177109278585405441,2012,2,2
159649496647741442,2012,3,3
169900119980916736,2012,1,2
166668117848764416,2012,3,3
228979581389004800,2012,3,3
273449222353858560,2012,1,1
262950596091453440,2012,3,3
174586476405862400,2012,2,2
230680716181127170,2012,2,2
215453819713232896,2012,1,1
198425804575748097,2012,2,2
177489383455338496,2012,3,3
235107179852607488,2012,3,3
276768622280593408,2012,1,1
273520538876522496,2012,2,1
217644397574094848,2012,3,3
227497388611366912,2012,3,3
213684653880647680,2012,1,1
263405362051444737,2012,1,1
277070070730092545,2012,3,3
194504330781532162,2012,3,3
180682996762943488,2012,1,1
185095280633454592,2012,1,1
185431088343158785,2012,3,3
236535576478760960,2012,1,1
203609342660972544,2012,2,2
164924386179170304,2012,1,2
199884611982082048,2012,3,3
161598795149344769,2012,3,3
229293348098301953,2012,3,3
265579612472475648,2012,1,1
189807732050763776,2012,3,3
270744596877832192,2012,3,3
240840230209478656,2012,3,3
274316564264808449,2012,2,2
164036242827255808,2012,2,2
264834086676348929,2012,3,3
218061636802588673,2012,3,1
180395454863904768,2012,1,1
160491519579660289,2012,1,1
217276689753972737,2012,1,1
258734401372950528,2012,1,1
263445232216051714,2012,3,1
162603487656550400,2012,3,3
177892889471352835,2012,3,3
155298034908020737,2012,3,3
180633605880553472,2012,2,2
265983739883044864,2012,3,3
251051864089583616,2012,3,3
182967405683814402,2012,2,1
177572210851069952,2012,1,1
238072595885486080,2012,3,3
243927829094469633,2012,3,3
264055758159769600,2012,2,2
256639038293958656,2012,3,3
255475344155475969,2012,3,3
185773009712332802,2012,3,3
162992049212243969,2012,1,2
275714853111472129,2012,3,3
170263707870441472,2012,1,1
190607234605121536,2012,1,2
256821397282770944,2012,1,1
273561703344648192,2012,1,1
172494352940154880,2012,3,3
259460154767073280,2012,3,3
246717733717295105,2012,2,2
258221486417006592,2012,3,3
266048580312236032,2012,1,1
251866385859366912,2012,3,3
263032599377739777,2012,3,3
235435700114292737,2012,3,3
215798457749876737,2012,2,2
251067790042218499,2012,2,2
251884879313244161,2012,3,3
180656532013322240,2012,1,1
263322728566767617,2012,3,2
269533572057145345,2012,3,3
222754683297603585,2012,1,1
173157568326279168,2012,3,3
180754769101602816,2012,3,3
177525955328356352,2012,3,3
223062378382761984,2012,3,3
238732868644401153,2012,1,3
173554834753073152,2012,3,3
247095873190912000,2012,3,3
155383147595431936,2012,1,3
233308154107162625,2012,3,2
182960121020809217,2012,1,1
204240924505681921,2012,3,3
220551676212416512,2012,3,3
210063715985403905,2012,3,3
258307480768098304,2012,1,1
209719906718064640,2012,3,3
250979634768924674,2012,3,3
261834854944104449,2012,3,1
265871109323370496,2012,3,3
264419781195751424,2012,3,3
1079890033249869825,2019,3,3
1079890055731335173,2019,3,3
1079893782378827776,2019,2,1
1079904900593709056,2019,2,2
1079915773039136768,2019,3,3
1079924323257905152,2019,3,3
1079928866318233600,2019,1,1
1079965508273930240,2019,3,3
1079965692516954113,2019,3,3
1079965692110065667,2019,3,3
1079965757247815680,2019,3,3
1079966053927657473,2019,3,3
1079966655894224896,2019,3,3
1079966698550087680,2019,3,3
1079967150952103936,2019,3,3
1079974525461323776,2019,3,3
1079980700655333376,2019,3,3
1079981442946555904,2019,3,3
1079996914484080645,2019,3,3
1080011241849057280,2019,3,3
1080086237510217729,2019,2,3
1080099459399331840,2019,1,1
1080099469713199104,2019,2,2
1080101796754980866,2019,3,3
1080107375195901952,2019,3,3
1080115832917819392,2019,3,3
1080116686848585730,2019,3,3
1080125274921029638,2019,3,3
1080127743130566657,2019,3,3
1080131413259833344,2019,2,2
1080132471063306244,2019,1,1
1080133200545021952,2019,2,2
1080133560936259584,2019,3,3
1080134404394106881,2019,1,1
1080135629927796742,2019,1,1
1080139725044891653,2019,3,3
1080145959881981952,2019,3,3
1080148685323988992,2019,2,3
1080151325843877888,2019,3,3
1080157331877515265,2019,3,3
1080158574511378438,2019,3,3
1080158747383746560,2019,3,3
1080160599458398209,2019,3,3
1080162144069525504,2019,1,1
1080163853827219456,2019,2,2
1080164445811294208,2019,3,3
1080165678823456770,2019,1,1
1080172095580049408,2019,3,3
1080173327795154944,2019,1,1
1080177463626485762,2019,3,3
1080178489448452096,2019,3,3
1080178924548747264,2019,3,3
1080187635308642304,2019,3,3
1080189885930180608,2019,3,3
1080191032921415682,2019,3,3
1080194213076262916,2019,2,2
1080194448884154369,2019,3,3
1080196405132705797,2019,3,3
1080203004085747714,2019,3,3
1080203882125541376,2019,2,2
1080204097897287682,2019,3,3
1080205802458107904,2019,1,1
1080205954824749061,2019,1,1
1080207093263712258,2019,3,3
1080208152782491648,2019,3,3
1080211902721081345,2019,3,3
1080220272479883264,2019,1,3
1080224612938596353,2019,1,1
1080245572169355265,2019,1,1
1080247369420161025,2019,3,3
1080249127584362498,2019,1,1
1080255846284754944,2019,3,3
1080260029528395777,2019,3,3
1080270417896656896,2019,2,2
1080273273689124864,2019,3,3
1080277733647810560,2019,3,3
1080278677634600962,2019,3,3
1080278721045647361,2019,4,2
1080279817365405698,2019,3,3
1080280569240526848,2019,1,1
1080282591914352640,2019,2,2
1080283157692379137,2019,2,2
1080288560996073472,2019,3,3
1080448813406539777,2019,1,1
1080449115404857345,2019,1,1
1080462703888687104,2019,1,1
1080464717817233409,2019,1,1
1080467515048976384,2019,1,2
1080470210191208448,2019,3,3
1080471464095170561,2019,3,3
1080471641518473216,2019,2,2
1080477758319443968,2019,1,1
1080482589176152065,2019,1,3
1080485906430201857,2019,2,2
1080486549509296128,2019,2,2
1080486629335359488,2019,2,1
1080488043545530368,2019,1,1
1080488582094209024,2019,1,1
1080490563705729024,2019,3,3
1080494654464950272,2019,3,3
1080494677630115841,2019,3,3
1080504035411718144,2019,1,1
1080505839679614977,2019,3,3
1080506918983094272,2019,1,1
1080507891243716609,2019,2,1
1080509782870626304,2019,3,3
1080511459422019590,2019,1,1
1080513680540876800,2019,1,1
1080516332809060353,2019,3,3
1080516539814739968,2019,3,3
1080522524100833282,2019,3,3
1080523078185160704,2019,1,1
1080524332064038912,2019,3,3
1080524737179279360,2019,1,1
1080525637574709248,2019,1,1
1080525634785476609,2019,1,1
1080526379832303617,2019,3,3
1080527000496979975,2019,1,1
1080528641208053760,2019,1,1
